label,filename,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
blues,blues.00024.au,103.359375,51,0.263128588,0.086981654,1120.387619,1447.839934,2325.102607,0.0472979,-274.2887845,130.4174235,-6.394799564,70.41067978,13.26585719,9.46310482,7.723188785,-1.245347279,-0.575019932,-2.299992443,3.783482366,0.08091478,-0.939682246,2.295373017,4.290512408,-1.661926028,-10.44482479,-6.797826093,-1.068164465,-1.596130304
blues,blues.00047.au,151.9990809,65,0.336454382,0.112245128,2013.382437,2310.305516,4849.495676,0.075344971,-149.9517014,93.62947982,6.343454384,71.51194573,-8.107514099,36.20725255,-9.776674486,17.63980628,-21.11580046,-0.137307143,-22.19928428,5.430453035,-7.462271218,-4.335877371,-12.40164114,9.624599614,-5.014184844,-3.704145518,2.342510522,4.161077271
blues,blues.00017.au,172.265625,81,0.302096285,0.093281545,1088.698166,1410.947954,2134.412094,0.048323971,-245.7564282,140.4859276,-2.764771944,60.43620732,18.93794557,9.833542166,3.563888695,0.532686317,-16.37223959,6.630079272,7.268407751,-4.008892641,1.60825383,5.899378513,-3.022785164,-4.772990341,-3.025786801,-1.993939019,-0.055458803,-3.975349754
blues,blues.00015.au,99.38401442,49,0.270312561,0.080653198,1420.529293,1731.192252,2930.540613,0.06371768,-238.5189671,120.0845701,-4.227885749,42.30707219,5.920908396,13.91916098,5.361617794,1.901834048,-16.93320308,12.34527432,3.947014894,-1.384822375,0.021880198,3.586694338,-4.50395221,-5.542268718,-6.888212092,-4.82814199,1.735005806,-1.888814568
blues,blues.00070.au,143.5546875,72,0.322734169,0.106164381,2159.546654,2130.376826,4685.04667,0.09834899,-133.0159814,105.7226899,-22.13897319,41.81862045,-26.98873841,19.12245007,-26.56639645,19.23980519,-15.33208604,6.986051993,-10.81320603,6.791204872,-11.72709213,4.397389536,-6.039440775,1.96611379,-12.32032356,3.253893293,-8.809824051,-3.37992039
blues,blues.00099.au,92.28515625,41,0.370278651,0.105060823,1538.817338,1703.507382,3175.272466,0.074799245,-177.165864,136.2215941,-26.91518139,36.37628987,-18.76082839,20.9096326,-1.778092087,3.0130118,-5.600873481,5.63846787,-8.117090854,5.642527763,-10.79022752,-2.416264074,-6.943610509,-2.507238487,-5.203642449,-3.40766122,-3.246502175,-2.681820504
blues,blues.00000.au,123.046875,61,0.349943197,0.13022463,1784.420446,2002.650192,3806.485316,0.083066391,-113.5967422,121.557302,-19.15882457,42.35102876,-6.376457094,18.61887471,-13.69791086,15.3446302,-12.28526575,10.98049082,-8.324323401,8.810668332,-3.667367432,5.751690395,-5.16276137,0.7509466,-1.691937255,-0.409953693,-2.300208093,1.219928131
blues,blues.00089.au,107.6660156,51,0.348553476,0.052862491,798.2661856,1285.20124,1453.882875,0.025639679,-347.016941,139.2704823,24.17441875,22.19382342,18.69571207,11.665297,9.036069116,6.951592555,-2.015198863,5.426169145,1.675913476,-2.349583112,3.197295125,0.688728392,-3.091588313,-2.107178684,-2.213318462,-4.577963047,-4.726822906,0.066003051
blues,blues.00079.au,78.30255682,38,0.421494538,0.270870328,2443.298208,2358.443293,5267.601481,0.124735451,-3.528043319,92.91431753,-25.11040055,45.17769957,-10.86185922,31.85436192,-18.04933213,28.61951037,-10.22403326,14.66693066,-14.89971364,14.74299501,-15.6006662,9.548171711,-14.78873519,2.067855622,-13.8211327,3.563616147,-5.965994839,-1.649997903
blues,blues.00030.au,151.9990809,71,0.263016104,0.170081377,1379.081742,2004.00085,3015.831764,0.039375801,-206.9875896,117.7814676,23.25624501,28.29406821,-1.099597861,18.86493903,-21.95371125,17.85511754,-25.58335725,2.128551726,-17.78905399,-8.015466745,-17.61634166,-8.138553789,-8.646157175,-15.53898755,-15.33150601,-9.664871578,-10.10331037,-17.83509995
blues,blues.00073.au,99.38401442,48,0.341865036,0.259713769,2094.91942,2158.335963,4482.447895,0.100569687,-30.09457067,103.7322892,-19.75423989,56.40476967,-12.71098994,20.1880024,-17.34038086,16.29243456,-18.43959952,8.924175007,-11.64801592,11.21347195,-8.842511117,9.090302099,-3.579251824,4.372714325,-2.830806818,4.725088883,0.485058016,1.475954722
blues,blues.00090.au,143.5546875,69,0.377687767,0.131890103,1613.315725,1972.202261,3470.404015,0.058235853,-177.4907609,115.3461033,9.969872543,54.0513286,7.616936075,28.31429865,-9.058337879,20.05525763,-15.04501584,6.224081805,-5.689818347,1.384242361,-5.837235272,5.016451917,-0.748612351,5.065468045,-5.084879482,-2.795500013,2.435524056,-5.375209219
blues,blues.00088.au,172.265625,83,0.377977327,0.142048702,1006.758962,1530.437061,2074.679121,0.032065566,-194.2545405,151.857147,-1.197269937,39.1980646,16.5816114,18.25757716,-1.396668244,14.88366454,-11.61761352,2.451709712,-5.080099752,3.946018568,-0.900450079,0.638456267,-8.354743807,-7.515804974,-8.049328963,-5.410957376,-2.535688075,0.128512244
blues,blues.00061.au,129.1992188,63,0.451905326,0.141766369,2504.026852,2180.438691,5077.152632,0.167584399,-82.45470632,94.14776275,-27.12091658,75.65509963,-27.50995139,35.57621288,-20.27853822,25.10920079,-15.36231018,11.32974173,-13.39863657,8.139763249,-8.494856994,8.283360585,-10.34654872,-3.462061096,-5.223507773,-2.595848108,-8.363732732,-6.978242867
blues,blues.00065.au,107.6660156,52,0.292729902,0.100359581,2816.676938,2372.164643,5614.449384,0.146318465,-118.3335107,74.8538519,-19.85836891,46.9415849,-32.54969923,23.82716754,-26.36183571,17.68526348,-13.81125464,11.94149837,-17.87651632,7.544859675,-22.88893643,4.759724017,-12.79163036,5.608855186,-14.72510991,6.684452421,-9.159456439,-2.243775561
blues,blues.00019.au,123.046875,52,0.257259335,0.09767247,1195.41164,1481.284259,2234.878153,0.058871148,-236.6653402,138.4090571,-4.903461529,47.62458246,5.179255781,8.879489246,0.507105478,-3.818273539,-14.97752029,10.42042597,-0.351181644,0.77782937,1.77730615,4.235422613,-0.463350715,-6.10569345,-5.382381961,-1.337586248,-3.71971745,-4.353154157
blues,blues.00009.au,80.74951172,40,0.274009231,0.081352018,1817.516386,1973.73907,3944.451148,0.079215318,-213.1808031,115.1527937,-11.71626441,39.02947022,-20.35275538,13.08240382,-9.173480965,9.01614795,-14.09791352,4.278177139,-6.039593544,3.784770211,0.225668547,-5.11363841,-0.413063347,-1.184538344,-1.920714308,-2.293728469,2.891266393,-4.233204324
blues,blues.00018.au,83.35433468,40,0.269929297,0.079672717,1537.657183,2054.779113,3495.653862,0.056131936,-252.5339856,104.9274851,15.35357798,42.65663789,6.778398708,21.61889402,-1.299683376,5.684368709,-16.61465721,12.16609362,-1.953307905,1.960557101,-0.881434762,7.778604161,2.390254535,1.774140127,1.339317179,3.630698756,4.910860145,-2.651944267
blues,blues.00026.au,83.35433468,39,0.278484462,0.076970495,1198.607665,1573.308974,2478.37668,0.051987592,-284.8195038,108.7856277,9.131956126,51.25903,18.1112561,7.621316894,8.781746681,2.372426026,0.011786518,2.250416762,4.200278029,-3.303734631,1.601560712,2.660516563,3.323454744,3.258919759,-4.551105989,0.493844974,5.937065626,3.231544282
blues,blues.00020.au,135.9991776,67,0.302732316,0.075386867,1389.95551,1911.485152,3005.773491,0.052560151,-230.4130179,127.0941858,7.151100103,39.78209007,1.951132202,17.41168872,-5.625576371,8.252521186,-18.10535323,13.83934295,-3.76358507,2.561243209,-4.329452414,6.817760472,-6.157659391,-6.214758363,-4.515433801,-1.850599721,-0.539056139,1.508026381
blues,blues.00027.au,92.28515625,45,0.288721001,0.095768176,1391.36771,1494.892439,2811.108002,0.072358973,-228.2279847,130.3535489,-23.29761841,70.17366181,1.13706044,7.609717012,0.91500838,1.989319695,-6.161289542,-9.390745402,-2.566142467,-4.523861097,-0.266734137,0.181102491,-1.513057235,1.460950447,-6.976430898,-8.318998845,4.241006548,0.979681894
blues,blues.00010.au,161.4990234,79,0.303954489,0.142939135,1410.469096,1512.620983,2767.274933,0.062980723,-173.7075137,137.1564,-23.76651669,26.98936979,-16.66842036,4.198449426,-12.56662937,5.834842541,-2.881735712,-1.208681184,-1.965735861,1.80053478,-2.988374412,-1.869388682,-0.800155411,-3.023782463,-0.445196069,-1.998228111,-0.743598864,-4.98611249
blues,blues.00059.au,107.6660156,54,0.405961416,0.16998747,2235.906951,2100.004335,4390.031787,0.142288255,-86.22530843,91.94844562,-23.40865997,68.25329393,-3.895873631,22.74526394,-9.899614717,16.89597896,-11.39753032,18.43167712,-7.015263492,10.77105475,-11.93868557,1.005815138,-5.923496156,5.318165538,-6.140526295,1.948990958,-5.102755105,-0.666248019
blues,blues.00004.au,135.9991776,66,0.308590128,0.091563217,1835.494603,1748.362448,3580.945013,0.101500142,-160.2660312,126.1988004,-35.60544845,22.1533011,-32.48926973,10.86451213,-23.35792857,0.503116736,-11.80583116,1.206804106,-13.08382034,-2.806384649,-6.934122214,-7.558618519,-9.173552251,-4.51216586,-5.453538244,-0.924161636,-4.409332528,-11.70378126
blues,blues.00063.au,92.28515625,42,0.330237548,0.09632621,2839.453119,2444.144011,5711.257131,0.154355832,-129.086269,72.10388943,-7.749275284,49.2519718,-32.7115068,21.59778592,-27.36331924,14.99189874,-10.24707212,12.42476046,-17.03021878,7.106393505,-18.0094848,2.922716845,-14.47679418,4.054748021,-14.53060527,7.253354725,-8.201505233,-2.006035207
blues,blues.00054.au,89.10290948,44,0.452728355,0.200888529,2030.485224,1987.320416,4062.942099,0.103385996,-57.97879223,108.9891115,-36.20019724,64.03285673,1.45468244,26.30075192,-17.4702249,20.42356385,-9.526500348,18.17187004,-6.047028764,13.86262523,-11.28712323,4.663285943,-6.388997599,3.213774942,-8.078659407,-1.723661948,-5.422674765,-2.582366169
blues,blues.00062.au,112.3471467,55,0.31178045,0.106240049,2279.895453,2119.726057,4732.338051,0.117148951,-144.9679223,95.72647689,-21.59864849,49.62574588,-29.8847458,29.35317032,-18.84448775,17.8775813,-9.666900085,5.505879051,-9.546326632,6.365178666,-21.0838788,2.452763678,-9.533539249,-1.422650408,-9.327805558,5.136749813,-8.103219343,-2.445026983
country,country.00013.au,129.1992188,63,0.368092659,0.080045708,2812.346073,2842.052898,6062.66334,0.129564976,-126.1600369,77.63674943,3.165314054,19.95350973,10.83479121,0.727842061,5.216033039,-0.499100248,-1.002267648,5.391962959,-3.730688269,-3.500606286,-5.332055034,0.288826635,-2.00967682,0.833668853,0.326455809,-1.120276663,-4.394539175,-2.610648019
country,country.00082.au,117.4538352,57,0.385935427,0.166555628,2253.204762,2261.379389,4798.895982,0.106092707,-68.59727322,101.3577114,-16.91086309,51.52985671,-10.22902967,20.05413567,-21.78635109,15.52795703,-18.79605456,16.36249306,-17.8951175,12.12841182,-13.20730646,3.885910257,-8.887084025,5.023272407,-9.828696022,6.537145212,-4.507776991,-1.807111786
country,country.00006.au,112.3471467,55,0.420833366,0.214586481,2800.075712,2773.102993,6003.997028,0.128437243,-23.12136763,71.35484325,1.399963148,24.47993659,16.34875454,4.515489512,-3.977346858,18.04426684,-3.352922328,2.47596531,2.979176598,0.839441386,-1.143912596,0.17121238,-3.301183662,0.184626649,-1.214674612,-1.56452155,-2.753658602,-2.114731187
country,country.00033.au,92.28515625,44,0.316779954,0.104575358,2456.532022,2387.530598,4914.653615,0.123615655,-133.3086251,78.98608478,-5.650947569,35.52377737,-7.540559372,7.935940419,2.735672324,0.403409223,-1.124699704,-1.10446541,-7.845775726,-1.17171374,-4.816752798,-3.142830882,-5.046349069,-1.091830828,-0.958068762,-2.449397063,1.161944325,-1.835097951
country,country.00010.au,80.74951172,38,0.291387753,0.074703075,1861.057194,2127.116042,3768.568879,0.076511253,-197.7094871,106.5113556,-4.430847993,37.6513081,-0.863719823,-0.958089659,-3.449981006,-0.051998444,-9.299807159,-5.163993557,-4.248114954,-3.551547372,-1.346294306,-7.114144982,-1.614700177,-2.487676676,-5.053354638,0.305307802,1.069700552,-1.661280077
country,country.00000.au,86.1328125,42,0.383708065,0.248499468,2797.736904,2847.642919,6220.395719,0.107137296,-23.15311324,70.26318008,3.823980125,28.33015981,13.76573133,5.726931758,3.981023937,7.452510216,2.650919249,8.498514816,-2.285903467,2.080440075,-3.380207932,5.12436446,-0.177486906,0.361100379,0.585364141,4.028056406,0.92820909,4.090143743
country,country.00069.au,112.3471467,55,0.352270097,0.087164536,1327.831388,1632.974506,2756.025001,0.06108731,-217.1419575,136.1592475,-10.35075139,51.38358605,2.6162814,15.12440178,-0.666067338,12.28802645,-6.228009941,7.792733654,-5.41524859,3.623719403,-2.809271066,-0.35148167,-0.553418235,0.370172948,-2.248748441,-2.495414435,4.18859344,0.342443791
country,country.00016.au,107.6660156,51,0.322418487,0.079798445,1425.752976,1648.56771,2880.432582,0.060173861,-210.1421455,139.6187197,-16.97747302,58.00473949,-9.654641151,-1.964466998,-18.00184657,-8.206914253,-11.77665961,-7.877924749,0.610817137,-9.963807627,-6.46431834,-3.845268136,-12.04164459,0.319378471,-8.041094675,-6.789183628,-1.842068224,-5.934891925
country,country.00004.au,117.4538352,54,0.382781028,0.209497571,2966.086095,2848.106749,6349.153274,0.124161003,-20.74787183,62.95393507,2.302431418,30.77009016,6.971361005,6.502923281,6.319891328,9.867337141,3.435816771,9.378465964,-0.401444265,7.52136048,-0.983493685,4.021630927,-0.659696923,-0.061315376,-0.166441231,0.24156038,-5.440013142,1.82735852
country,country.00068.au,172.265625,81,0.349444688,0.083514556,1130.886211,1458.3591,2216.528264,0.050243082,-229.4438506,157.3101676,-16.76292086,31.88479476,-0.10618407,16.66703435,1.36131171,12.22431208,-3.869851535,6.83304198,-4.269818893,1.336925379,-5.893279878,-4.025721858,-5.252506868,-4.550039303,-6.810616446,-4.407480047,-4.182482766,-6.347769251
country,country.00035.au,99.38401442,49,0.37593091,0.100015283,2322.072178,2545.572141,4581.113965,0.104371251,-120.3616862,95.34443604,-6.01180835,25.17373716,20.97052388,-7.133126182,8.559544624,2.439198595,-14.67228369,9.288550518,-2.364389771,-3.154365271,0.61015946,-4.426454923,-7.451793217,-0.441694046,-3.58710418,-5.022727508,-2.522709673,-4.746930998
country,country.00066.au,112.3471467,52,0.32070465,0.136488095,1701.104158,1709.06169,3242.238728,0.098867505,-102.4831468,135.7223839,-46.89342236,32.74563998,-11.15591998,23.46454755,-9.766566161,16.89949083,-11.68223078,13.20757685,-7.181133092,4.735460941,-8.199781326,2.609435418,-2.986782576,6.804161222,-2.077942439,3.291827319,0.285594793,-4.219649617
country,country.00023.au,83.35433468,40,0.305421795,0.038872898,1495.431718,2331.783937,3052.531542,0.035481267,-353.2290866,110.6604717,32.8033887,24.1921791,18.77022046,5.928615139,-1.762345568,3.887332578,-2.98395266,-1.900696876,-2.868022859,-0.965016014,-6.479883034,-4.243259186,-3.750993229,-6.012602923,-7.186445459,-2.490521771,-4.028938799,-3.417521821
country,country.00043.au,135.9991776,68,0.403251531,0.095012777,2530.74725,2491.451024,5071.602666,0.134300019,-101.1697533,85.43631141,-19.6925108,20.58916193,9.972668823,7.591615098,0.105858003,3.407482081,0.047248095,1.578209876,-1.448695657,-1.281295526,2.146948363,-4.792572261,-0.318646873,-0.431984854,-4.887964526,-2.994837072,1.084320141,-1.454358885
country,country.00009.au,95.703125,47,0.429775592,0.236616299,3191.425441,2948.092201,6926.274784,0.15687887,12.19437525,58.97861482,0.919797099,26.74904401,9.25272083,3.57665785,1.585191179,8.64726164,0.969352796,11.6290567,-2.157941491,1.195223988,0.473081117,4.409820728,-0.169009299,3.103831909,-1.181561108,4.545528556,0.86235765,1.268424348
country,country.00083.au,143.5546875,71,0.318417073,0.131082878,1435.953599,1729.570808,2924.057319,0.059551416,-148.5352863,141.2807147,-15.88044151,44.66151903,0.996613264,13.65818917,-13.24210063,12.65036737,-11.6988508,12.15772039,-10.47783214,9.907079586,-5.057319196,1.339049536,-0.561034148,2.855533885,-8.097716081,2.112954737,-2.484643871,-4.432245082
country,country.00044.au,78.30255682,37,0.360077533,0.113714896,1730.373891,2248.357622,3360.221348,0.066520006,-162.7197213,119.8299935,-2.893468932,20.50032221,27.81038753,5.478460467,6.044926833,1.21177212,-3.693584054,0.353780919,4.424846672,-0.41118701,2.460677252,2.138422132,-1.604743678,3.637200072,-3.467096171,-2.558370976,5.665815111,-3.647439426
country,country.00099.au,143.5546875,72,0.380915708,0.220833227,2157.173866,2160.156325,4477.806257,0.108256715,-42.13331968,106.2745611,-24.21457365,44.6652539,-12.33040181,20.51320748,-16.03775486,18.48480323,-18.77637334,15.50535482,-15.45962348,8.93010919,-9.976832064,6.92494956,-8.792472327,4.570454001,-9.036318118,1.060455068,-6.44542839,-0.992103504
country,country.00098.au,117.4538352,58,0.270662087,0.176190317,1425.172886,1690.809778,2980.456978,0.061744903,-139.6155361,128.8029926,-20.24519266,49.43733252,-2.155616622,16.97254921,-8.338715087,9.807359184,-20.13694076,2.494013776,-11.24320892,3.768690227,-6.414479392,-3.351329113,-2.905104464,1.976950296,-4.181488746,1.390169173,2.432076515,-3.61991635
country,country.00045.au,78.30255682,38,0.345527778,0.146656573,2776.973083,2647.557759,5621.491008,0.132964427,-61.23069592,71.25610964,-17.04130864,17.13115882,5.066625305,-4.204909667,-1.670843165,1.169194791,-0.85820459,4.970623887,-1.699448322,4.842048465,-0.165820254,-2.078587759,-0.264748298,-5.307027595,0.240637188,-0.099359242,-3.939502494,-0.925094603
country,country.00022.au,184.5703125,89,0.321364046,0.07506945,1719.132309,2141.802338,3447.795818,0.068053254,-195.139032,114.2876795,0.025299416,38.19279804,11.28399086,-6.062439797,1.224429458,-0.006474957,-15.42607427,-3.572890941,-6.128924075,-4.486631194,-0.116624499,-4.386417574,-9.42508839,-10.71874898,-6.543567098,-10.04821503,-7.251810123,-4.015783533
country,country.00007.au,103.359375,50,0.421538415,0.244199038,2898.717713,2878.981441,6399.852968,0.112935825,-20.77587369,64.90670734,6.771146169,26.36333789,11.67075191,13.18567423,-1.984930408,8.575972998,0.473358032,7.446062687,-0.408300418,6.95374549,3.662105548,2.02882949,0.648136513,4.383712679,-2.807132416,2.976282246,-1.835008914,-2.365688234
country,country.00031.au,112.3471467,52,0.31325184,0.100864552,2052.962558,2187.763505,4094.358575,0.095296098,-130.4817649,104.1268535,-19.26920417,34.15260403,5.423837663,-2.153324126,-0.714924276,-2.884257342,-5.450588229,4.091032757,-4.462367107,3.525148774,2.147664562,0.188041212,2.681783784,-3.07749313,-3.19589762,1.659891011,-0.685656431,-4.371789879
country,country.00039.au,123.046875,60,0.437725508,0.096355155,3760.344266,3053.080528,7442.588329,0.212374755,-89.70740006,36.28726795,11.4729365,37.49893723,9.201623285,3.739973313,2.840851536,6.813819608,1.4695846,0.09951964,1.028655803,1.178372445,-3.562207547,-2.092807998,1.70692886,-1.369913717,-4.376915649,-2.596846861,-3.525733479,-4.22817374
country,country.00075.au,95.703125,45,0.371812316,0.179790244,2187.471351,2242.244357,4841.754056,0.113754036,-60.82016034,105.4637132,-16.8979551,40.6918819,-15.03714096,36.03848964,-12.80922839,17.47768948,-16.75139532,11.74879391,-10.12467787,13.19066462,-12.20209856,2.353400497,-12.19876921,6.439694501,-1.783286005,6.332672047,-1.332245435,-2.794573242
country,country.00015.au,151.9990809,73,0.379559639,0.10479077,1959.271916,2146.945003,4208.866216,0.094266248,-116.1586723,111.7409665,-5.251823829,34.00257212,-12.46225878,4.253869603,-14.42657054,8.500099909,-8.200857899,-1.344003842,-12.56185795,-5.006177673,-2.148254927,-1.836067353,-8.27144835,-3.016476289,-5.469374441,-2.941391187,-2.636661574,-3.37664728
country,country.00050.au,117.4538352,58,0.351040426,0.109432384,1779.467602,2036.015047,3873.334912,0.07890693,-143.0939577,121.8930785,-13.33925352,47.76770987,-12.65295184,23.36451358,-10.98826774,18.85177294,-13.70243374,15.94894019,-11.35174096,10.2861045,-5.997234635,2.730450776,-9.28721869,4.498918226,-8.32525622,4.522217317,-6.030987431,-2.350857635
country,country.00071.au,143.5546875,70,0.292286856,0.118450366,1261.282795,1396.006665,2421.143693,0.060543096,-185.8339657,155.3075496,-25.03181917,20.53464338,-3.834051153,-0.601378133,-4.564317384,-5.916660824,-16.5350318,-0.446460185,-16.2975193,-4.208500032,-16.81454405,-4.535246496,-8.356126705,-9.976031234,-7.761003948,-8.338225383,-6.839720206,-10.19529667
country,country.00005.au,129.1992188,63,0.417339864,0.203942224,2926.7185,2735.991305,6171.979346,0.1364508,-24.68629829,62.38800389,-7.781104937,28.53944168,10.94478031,5.606692986,0.022292918,13.83058833,3.018164098,9.872788713,0.824498002,5.876565231,-1.260059589,2.99790028,0.943236077,2.083462082,3.042086258,3.053688065,-0.127306589,3.628250417
country,country.00020.au,103.359375,50,0.36541254,0.105235696,2408.314694,2531.852509,5213.060144,0.086858129,-161.2133975,74.74695855,22.44063739,46.04627445,5.27818306,25.12398808,-0.589223493,10.38315365,-6.843358303,5.051370509,-0.77778606,1.407931862,-6.016846856,-3.992635189,-4.784695949,-2.864061972,-4.999545882,-3.616392857,-7.583279403,-3.239961523
country,country.00059.au,135.9991776,64,0.284339131,0.145492747,1535.395806,2011.608338,3510.37044,0.052538987,-185.0891446,120.5053618,29.73308419,56.39313211,-3.03512553,22.21471884,-10.33704726,20.04845711,-13.68551277,9.169467478,-6.422211603,3.291616231,-8.740313627,5.012994009,-9.222240279,3.777974246,-10.20313921,5.909634423,-4.427588584,1.578854097
country,country.00027.au,92.28515625,46,0.391821644,0.116631806,2012.171334,2140.555052,3908.251367,0.097395103,-100.7060674,106.9710259,-27.17793546,29.09414826,5.044768812,-5.424289572,3.24893963,-5.164897019,-5.106523279,-0.809264883,-3.830245862,-2.712964739,-6.647001286,-4.666949172,-5.69768454,-5.990891939,-10.22070929,-10.53496985,-5.729180971,-7.295534253
country,country.00072.au,151.9990809,71,0.345062521,0.156651527,1711.175091,1873.507906,3556.561827,0.082273501,-96.26156057,131.9269529,-26.33004057,35.99042507,-22.81341146,14.49750009,-11.84137317,11.80529169,-21.22245566,11.53706556,-12.92712092,7.18218777,-13.94321935,2.952952109,-5.02721053,1.533585212,-4.391206118,2.542385394,-5.369873223,-5.968141909
country,country.00041.au,129.1992188,60,0.397806469,0.113248326,2633.922461,2898.567268,5807.38155,0.095856185,-111.6745493,82.2555152,13.06912993,31.94066877,23.6938627,-0.526065584,12.02927598,3.654295367,-5.741985629,3.333015472,1.422775076,0.776593419,0.563159284,-1.137108364,-1.751923126,0.557779372,-2.319910358,-4.607291782,-0.62022152,-4.949401131
country,country.00086.au,117.4538352,58,0.372106413,0.133564189,1879.785435,2085.582341,4031.808954,0.078317365,-122.4245554,111.4745546,-13.6958874,53.83732489,-2.673496373,19.68251261,-14.13444356,13.75085269,-14.01328645,14.62848553,-13.98853537,9.222936626,-10.55717329,3.002370069,-8.320477994,5.072613959,-9.64346578,4.323951462,-5.679803048,-1.667235232
country,country.00067.au,64.59960938,31,0.321187131,0.055443756,857.7891096,1237.78291,1444.441266,0.035381872,-328.7933868,167.0600462,13.04733006,28.79798295,11.27405423,14.42305316,11.70788768,7.79163994,-11.72775625,2.38435401,-8.344595791,-3.851944205,-6.724863535,-5.768261539,-8.259209244,-4.546732545,-1.05661841,-4.606398119,-2.864336354,-2.235802762
country,country.00028.au,89.10290948,44,0.318283589,0.094151512,1473.912849,1885.771478,2925.273978,0.059818988,-169.1715065,132.806257,-13.48065255,31.18844766,6.337260046,-3.762483244,-2.053186967,-3.61568118,-4.558477003,1.28494765,-6.982319645,-7.254023327,-1.39091292,-9.51263609,-5.416463806,-1.900619289,-7.16594769,-1.42878112,0.159505557,-4.110528671
country,country.00094.au,112.3471467,55,0.366837659,0.206714645,1474.849928,1745.839794,3108.264538,0.062992816,-104.3450464,136.390769,-20.94536935,52.85628186,2.041172617,20.44210264,-11.60935287,17.66000466,-15.73208731,11.04851609,-11.32408262,3.667656312,-6.495045015,0.037380829,-2.035180357,2.197092417,-7.109390745,1.849674193,1.675597829,-1.492038674
country,country.00047.au,151.9990809,74,0.310321996,0.090676568,1784.27572,1840.084312,3556.653493,0.094129438,-165.4868035,117.8841093,-33.60979019,42.62024682,-1.385153436,3.833842737,7.173128546,-7.169502893,-1.631426197,0.872483899,-12.51631045,2.895231305,-12.36821101,-1.320187728,-6.638751767,-8.866574459,-5.108935043,-8.076595277,-4.263468617,-0.156531727
country,country.00055.au,129.1992188,65,0.357048722,0.155022964,1881.203343,2116.279486,4111.441805,0.081104196,-82.93657908,122.5258141,-16.65838036,40.01355846,-15.0022394,21.66689299,-18.25397675,18.36189929,-17.9809736,16.98590589,-16.04422146,8.531327234,-8.701001247,10.76732545,-4.62541265,7.234263811,-7.60637647,5.304495258,-5.511180396,-0.178648879
country,country.00054.au,75.99954044,36,0.312788955,0.104295596,1654.46641,2105.483488,3908.226367,0.060207875,-174.9879986,115.7112716,5.110600408,58.16138146,-3.327260548,29.66304543,-10.02709609,19.65496161,-16.30325822,13.74298662,-8.814775245,7.226681739,-8.889652894,4.752211266,-11.49012859,0.911014445,-8.152213897,1.186895662,-7.981294455,-5.650380847
country,country.00040.au,143.5546875,68,0.373357618,0.109016038,2450.189946,2560.528371,5043.427836,0.106333068,-102.8819447,85.31352568,-4.333601144,30.57973475,3.009690042,-1.954195641,4.458074838,3.434655689,-4.244785029,-1.769010414,-3.975461939,-1.366757785,-3.771225761,-5.180278689,-2.890766715,-0.262922819,-7.41508175,-4.092857331,-3.44980391,-10.11263402
country,country.00048.au,117.4538352,58,0.310875244,0.11697194,1939.745427,2482.443437,4127.383376,0.063973158,-148.9801951,107.2398291,11.18830927,26.70369841,11.41090744,-3.809713672,14.02821623,-5.888115035,-11.04762754,2.81349942,-8.444209354,3.191676574,-0.7702721,-12.4062604,-6.28754134,-3.297474377,-8.165579646,-6.584097135,-3.678854266,-2.969561368
country,country.00032.au,99.38401442,48,0.330975362,0.060516153,1823.306451,2206.139275,4016.384047,0.067601632,-237.9708661,97.70956453,6.527463657,45.98203992,2.156641653,16.22446751,8.818388256,7.763973321,-0.592246144,4.481398868,0.138785843,3.022154269,-1.66244585,-5.420327636,-2.82842202,-3.053765719,-0.498208833,-0.107862765,-3.856137819,-2.652332776
country,country.00070.au,112.3471467,54,0.365068071,0.144322351,1935.1376,1970.130683,4048.792184,0.094769646,-99.29739433,117.5609303,-29.87697752,40.83829566,-15.25612445,27.97773692,-11.95499744,13.32409744,-11.37002053,10.53617579,-8.74501681,8.410167479,-6.846654198,0.434208394,-5.308397685,1.643460028,-7.356873969,0.516016957,-1.461593662,-5.921085101
country,country.00002.au,83.35433468,38,0.297211039,0.146174699,2307.323592,2618.042083,5187.101968,0.074133717,-120.6900033,79.3258496,5.460901487,34.81259266,16.55055105,13.15281561,6.240971891,9.985294167,-1.983872682,6.7656385,-6.290936273,0.275184494,-6.70404254,1.640325222,-1.748724975,-0.670744354,-4.83920714,-0.279194018,-5.387186817,-1.933962276
country,country.00046.au,78.30255682,39,0.374185938,0.103361629,2109.337133,1933.798703,3843.926756,0.115891967,-126.8666146,103.5042337,-31.89562672,58.71985387,-1.962230104,-3.124736475,-2.934478949,0.365945797,-3.02911862,-0.832061927,5.59194075,-10.14417732,0.732738198,-1.623948076,-10.05024225,-5.208335943,-9.043372702,-4.728585848,-1.037696466,-2.846361516
